epsilon,q,gamma,rho_mean
0.44897959183673464,0.673469387755102,0.0,0.10645500000000002
0.44897959183673464,0.673469387755102,0.25,0.557315
0.44897959183673464,0.673469387755102,0.5,0.5603899999999999
0.44897959183673464,0.673469387755102,0.75,0.62003
0.44897959183673464,0.673469387755102,1.0,0.5860749999999999
0.44897959183673464,0.6836734693877551,0.0,0.10650000000000003
0.44897959183673464,0.6836734693877551,0.25,0.5575
0.44897959183673464,0.6836734693877551,0.5,0.561085
0.44897959183673464,0.6836734693877551,0.75,0.6201249999999999
0.44897959183673464,0.6836734693877551,1.0,0.5948999999999999
0.44897959183673464,0.6938775510204082,0.0,0.10687000000000002
0.44897959183673464,0.6938775510204082,0.25,0.55797
0.44897959183673464,0.6938775510204082,0.5,0.56119
0.44897959183673464,0.6938775510204082,0.75,0.6199649999999999
0.44897959183673464,0.6938775510204082,1.0,0.595245
0.44897959183673464,0.7040816326530612,0.0,0.10708500000000004
0.44897959183673464,0.7040816326530612,0.25,0.557155
0.44897959183673464,0.7040816326530612,0.5,0.5604949999999999
0.44897959183673464,0.7040816326530612,0.75,0.6205099999999999
0.44897959183673464,0.7040816326530612,1.0,0.5947899999999999
0.44897959183673464,0.7142857142857143,0.0,0.10659500000000002
0.44897959183673464,0.7142857142857143,0.25,0.55694
0.44897959183673464,0.7142857142857143,0.5,0.5615499999999999
0.44897959183673464,0.7142857142857143,0.75,0.62055
0.44897959183673464,0.7142857142857143,1.0,0.59209
0.44897959183673464,0.7244897959183674,0.0,0.10687000000000002
0.44897959183673464,0.7244897959183674,0.25,0.55672
0.44897959183673464,0.7244897959183674,0.5,0.5610799999999999
0.44897959183673464,0.7244897959183674,0.75,0.620485
0.44897959183673464,0.7244897959183674,1.0,0.5924749999999999
0.44897959183673464,0.7346938775510203,0.0,0.10692500000000002
0.44897959183673464,0.7346938775510203,0.25,0.557715
0.44897959183673464,0.7346938775510203,0.5,0.56037
0.44897959183673464,0.7346938775510203,0.75,0.6207399999999998
0.44897959183673464,0.7346938775510203,1.0,0.5912799999999999
0.44897959183673464,0.7448979591836735,0.0,0.10686000000000001
0.44897959183673464,0.7448979591836735,0.25,0.5576
0.44897959183673464,0.7448979591836735,0.5,0.5610099999999999
0.44897959183673464,0.7448979591836735,0.75,0.6197799999999999
0.44897959183673464,0.7448979591836735,1.0,0.5852049999999999
0.44897959183673464,0.7551020408163265,0.0,0.10674500000000002
0.44897959183673464,0.7551020408163265,0.25,0.55695
0.44897959183673464,0.7551020408163265,0.5,0.5611349999999998
0.44897959183673464,0.7551020408163265,0.75,0.6204599999999999
0.44897959183673464,0.7551020408163265,1.0,0.58444
0.44897959183673464,0.7653061224489796,0.0,0.10643000000000004
0.44897959183673464,0.7653061224489796,0.25,0.5579599999999999
0.44897959183673464,0.7653061224489796,0.5,0.560735
0.44897959183673464,0.7653061224489796,0.75,0.6201199999999999
0.44897959183673464,0.7653061224489796,1.0,0.58556
0.44897959183673464,0.7755102040816326,0.0,0.10679500000000003
0.44897959183673464,0.7755102040816326,0.25,0.557125
0.44897959183673464,0.7755102040816326,0.5,0.5601599999999999
0.44897959183673464,0.7755102040816326,0.75,0.6203350000000001
0.44897959183673464,0.7755102040816326,1.0,0.583885
0.44897959183673464,0.7857142857142857,0.0,0.10691000000000003
0.44897959183673464,0.7857142857142857,0.25,0.557475
0.44897959183673464,0.7857142857142857,0.5,0.5609299999999999
0.44897959183673464,0.7857142857142857,0.75,0.62069
0.44897959183673464,0.7857142857142857,1.0,0.583415
0.44897959183673464,0.7959183673469388,0.0,0.10667500000000002
0.44897959183673464,0.7959183673469388,0.25,0.557875
0.44897959183673464,0.7959183673469388,0.5,0.5609949999999999
0.44897959183673464,0.7959183673469388,0.75,0.620135
0.44897959183673464,0.7959183673469388,1.0,0.5831749999999999
0.44897959183673464,0.8061224489795917,0.0,0.10700000000000003
0.44897959183673464,0.8061224489795917,0.25,0.55689
0.44897959183673464,0.8061224489795917,0.5,0.5608949999999999
0.44897959183673464,0.8061224489795917,0.75,0.6204299999999999
0.44897959183673464,0.8061224489795917,1.0,0.5745699999999999
0.44897959183673464,0.8163265306122449,0.0,0.10633500000000004
0.44897959183673464,0.8163265306122449,0.25,0.5579799999999998
0.44897959183673464,0.8163265306122449,0.5,0.5606699999999999
0.44897959183673464,0.8163265306122449,0.75,0.6203599999999999
0.44897959183673464,0.8163265306122449,1.0,0.57422
0.44897959183673464,0.8265306122448979,0.0,0.10659000000000003
0.44897959183673464,0.8265306122448979,0.25,0.5569699999999999
0.44897959183673464,0.8265306122448979,0.5,0.5604849999999999
0.44897959183673464,0.8265306122448979,0.75,0.6203
0.44897959183673464,0.8265306122448979,1.0,0.5731199999999999
0.44897959183673464,0.8367346938775511,0.0,0.10701500000000001
0.44897959183673464,0.8367346938775511,0.25,0.5569999999999999
0.44897959183673464,0.8367346938775511,0.5,0.56134
0.44897959183673464,0.8367346938775511,0.75,0.6204799999999999
0.44897959183673464,0.8367346938775511,1.0,0.5732349999999998
0.44897959183673464,0.846938775510204,0.0,0.10636500000000002
0.44897959183673464,0.846938775510204,0.25,0.558055
0.44897959183673464,0.846938775510204,0.5,0.561315
0.44897959183673464,0.846938775510204,0.75,0.62069
0.44897959183673464,0.846938775510204,1.0,0.5724349999999998
0.44897959183673464,0.8571428571428571,0.0,0.10683000000000002
0.44897959183673464,0.8571428571428571,0.25,0.55719
0.44897959183673464,0.8571428571428571,0.5,0.56095
0.44897959183673464,0.8571428571428571,0.75,0.62056
0.44897959183673464,0.8571428571428571,1.0,0.5717599999999999
0.44897959183673464,0.8673469387755102,0.0,0.10675000000000003
0.44897959183673464,0.8673469387755102,0.25,0.5567099999999999
0.44897959183673464,0.8673469387755102,0.5,0.560885
0.44897959183673464,0.8673469387755102,0.75,0.620475
0.44897959183673464,0.8673469387755102,1.0,0.57133
0.44897959183673464,0.8775510204081632,0.0,0.10673500000000004
0.44897959183673464,0.8775510204081632,0.25,0.55726
0.44897959183673464,0.8775510204081632,0.5,0.560475
0.44897959183673464,0.8775510204081632,0.75,0.6207399999999998
0.44897959183673464,0.8775510204081632,1.0,0.5719049999999999
0.44897959183673464,0.8877551020408163,0.0,0.10662000000000003
0.44897959183673464,0.8877551020408163,0.25,0.520305
0.44897959183673464,0.8877551020408163,0.5,0.5602699999999999
0.44897959183673464,0.8877551020408163,0.75,0.6199549999999998
0.44897959183673464,0.8877551020408163,1.0,0.5652
0.44897959183673464,0.8979591836734693,0.0,0.10710500000000005
0.44897959183673464,0.8979591836734693,0.25,0.520915
0.44897959183673464,0.8979591836734693,0.5,0.5607599999999998
0.44897959183673464,0.8979591836734693,0.75,0.6200249999999999
0.44897959183673464,0.8979591836734693,1.0,0.5647249999999999
0.44897959183673464,0.9081632653061225,0.0,0.10665500000000001
0.44897959183673464,0.9081632653061225,0.25,0.5204199999999999
0.44897959183673464,0.9081632653061225,0.5,0.5605249999999999
0.44897959183673464,0.9081632653061225,0.75,0.6197550000000001
0.44897959183673464,0.9081632653061225,1.0,0.5641449999999999
0.44897959183673464,0.9183673469387754,0.0,0.10676500000000003
0.44897959183673464,0.9183673469387754,0.25,0.519545
0.44897959183673464,0.9183673469387754,0.5,0.5612149999999999
0.44897959183673464,0.9183673469387754,0.75,0.6204
0.44897959183673464,0.9183673469387754,1.0,0.5634499999999999
0.44897959183673464,0.9285714285714286,0.0,0.10681500000000003
0.44897959183673464,0.9285714285714286,0.25,0.5196
0.44897959183673464,0.9285714285714286,0.5,0.5617049999999999
0.44897959183673464,0.9285714285714286,0.75,0.620435
0.44897959183673464,0.9285714285714286,1.0,0.5630449999999999
0.44897959183673464,0.9387755102040816,0.0,0.10679500000000003
0.44897959183673464,0.9387755102040816,0.25,0.5187749999999999
0.44897959183673464,0.9387755102040816,0.5,0.5607949999999999
0.44897959183673464,0.9387755102040816,0.75,0.62098
0.44897959183673464,0.9387755102040816,1.0,0.5620349999999998
0.44897959183673464,0.9489795918367346,0.0,0.10657000000000003
0.44897959183673464,0.9489795918367346,0.25,0.49518
0.44897959183673464,0.9489795918367346,0.5,0.5606149999999999
0.44897959183673464,0.9489795918367346,0.75,0.6203850000000001
0.44897959183673464,0.9489795918367346,1.0,0.56252
0.44897959183673464,0.9591836734693877,0.0,0.10707000000000003
0.44897959183673464,0.9591836734693877,0.25,0.49428500000000003
0.44897959183673464,0.9591836734693877,0.5,0.5604849999999999
0.44897959183673464,0.9591836734693877,0.75,0.6208549999999999
0.44897959183673464,0.9591836734693877,1.0,0.561365
0.44897959183673464,0.9693877551020408,0.0,0.10649500000000003
0.44897959183673464,0.9693877551020408,0.25,0.49348500000000006
0.44897959183673464,0.9693877551020408,0.5,0.5607749999999999
0.44897959183673464,0.9693877551020408,0.75,0.62074
0.44897959183673464,0.9693877551020408,1.0,0.5609099999999999
0.44897959183673464,0.9795918367346939,0.0,0.10672000000000002
0.44897959183673464,0.9795918367346939,0.25,0.492935
0.44897959183673464,0.9795918367346939,0.5,0.56121
0.44897959183673464,0.9795918367346939,0.75,0.619915
0.44897959183673464,0.9795918367346939,1.0,0.5603699999999999
0.44897959183673464,0.9897959183673469,0.0,0.10668000000000002
0.44897959183673464,0.9897959183673469,0.25,0.422385
0.44897959183673464,0.9897959183673469,0.5,0.5611199999999998
0.44897959183673464,0.9897959183673469,0.75,0.6199899999999998
0.44897959183673464,0.9897959183673469,1.0,0.559215
0.44897959183673464,1.0,0.0,0.10681500000000003
0.44897959183673464,1.0,0.25,0.289815
0.44897959183673464,1.0,0.5,0.56011
0.44897959183673464,1.0,0.75,0.62049
0.44897959183673464,1.0,1.0,0.620445
0.4591836734693877,0.5,0.0,0.10638500000000001
0.4591836734693877,0.5,0.25,0.15027
0.4591836734693877,0.5,0.5,0.15270999999999998
0.4591836734693877,0.5,0.75,0.18164500000000003
0.4591836734693877,0.5,1.0,0.182205
0.4591836734693877,0.5102040816326531,0.0,0.10688500000000004
0.4591836734693877,0.5102040816326531,0.25,0.5577249999999999
0.4591836734693877,0.5102040816326531,0.5,0.5610099999999999
0.4591836734693877,0.5102040816326531,0.75,0.6201599999999998
0.4591836734693877,0.5102040816326531,1.0,0.58488
0.4591836734693877,0.5204081632653061,0.0,0.10646000000000001
0.4591836734693877,0.5204081632653061,0.25,0.55715
0.4591836734693877,0.5204081632653061,0.5,0.560725
0.4591836734693877,0.5204081632653061,0.75,0.6202249999999998
0.4591836734693877,0.5204081632653061,1.0,0.5849049999999999
0.4591836734693877,0.5306122448979592,0.0,0.10680500000000002
0.4591836734693877,0.5306122448979592,0.25,0.55775
0.4591836734693877,0.5306122448979592,0.5,0.560475
0.4591836734693877,0.5306122448979592,0.75,0.61998
0.4591836734693877,0.5306122448979592,1.0,0.58509
0.4591836734693877,0.5408163265306123,0.0,0.10652500000000002
0.4591836734693877,0.5408163265306123,0.25,0.558325
0.4591836734693877,0.5408163265306123,0.5,0.561145
0.4591836734693877,0.5408163265306123,0.75,0.620425
0.4591836734693877,0.5408163265306123,1.0,0.5852949999999999
0.4591836734693877,0.5510204081632653,0.0,0.10662000000000003
0.4591836734693877,0.5510204081632653,0.25,0.557325
0.4591836734693877,0.5510204081632653,0.5,0.5600599999999999
0.4591836734693877,0.5510204081632653,0.75,0.620215
0.4591836734693877,0.5510204081632653,1.0,0.585765
0.4591836734693877,0.5612244897959183,0.0,0.10652000000000003
0.4591836734693877,0.5612244897959183,0.25,0.557335
0.4591836734693877,0.5612244897959183,0.5,0.5609099999999999
0.4591836734693877,0.5612244897959183,0.75,0.6204949999999999
0.4591836734693877,0.5612244897959183,1.0,0.584965
0.4591836734693877,0.5714285714285714,0.0,0.10697500000000003
0.4591836734693877,0.5714285714285714,0.25,0.5577499999999999
0.4591836734693877,0.5714285714285714,0.5,0.561225
0.4591836734693877,0.5714285714285714,0.75,0.6203599999999999
0.4591836734693877,0.5714285714285714,1.0,0.5848449999999998
0.4591836734693877,0.5816326530612245,0.0,0.10649000000000003
0.4591836734693877,0.5816326530612245,0.25,0.557575
0.4591836734693877,0.5816326530612245,0.5,0.56119
0.4591836734693877,0.5816326530612245,0.75,0.62044
0.4591836734693877,0.5816326530612245,1.0,0.5858449999999998
0.4591836734693877,0.5918367346938775,0.0,0.10659500000000002
0.4591836734693877,0.5918367346938775,0.25,0.5565799999999999
0.4591836734693877,0.5918367346938775,0.5,0.5605199999999999
0.4591836734693877,0.5918367346938775,0.75,0.6203899999999999
0.4591836734693877,0.5918367346938775,1.0,0.5783449999999999
0.4591836734693877,0.6020408163265306,0.0,0.10682000000000003
0.4591836734693877,0.6020408163265306,0.25,0.5583349999999999
0.4591836734693877,0.6020408163265306,0.5,0.5612349999999999
0.4591836734693877,0.6020408163265306,0.75,0.620215
0.4591836734693877,0.6020408163265306,1.0,0.5745049999999999
0.4591836734693877,0.6122448979591837,0.0,0.10691500000000004
0.4591836734693877,0.6122448979591837,0.25,0.5573049999999999
0.4591836734693877,0.6122448979591837,0.5,0.5611299999999999
0.4591836734693877,0.6122448979591837,0.75,0.620325
0.4591836734693877,0.6122448979591837,1.0,0.573785
0.4591836734693877,0.6224489795918368,0.0,0.10649000000000002
0.4591836734693877,0.6224489795918368,0.25,0.556885
0.4591836734693877,0.6224489795918368,0.5,0.5605549999999999
0.4591836734693877,0.6224489795918368,0.75,0.62055
0.4591836734693877,0.6224489795918368,1.0,0.5746949999999998
0.4591836734693877,0.6326530612244898,0.0,0.10663500000000001
0.4591836734693877,0.6326530612244898,0.25,0.5578749999999999
0.4591836734693877,0.6326530612244898,0.5,0.560425
0.4591836734693877,0.6326530612244898,0.75,0.62019
0.4591836734693877,0.6326530612244898,1.0,0.57449
0.4591836734693877,0.6428571428571428,0.0,0.10695500000000002
0.4591836734693877,0.6428571428571428,0.25,0.5568049999999999
0.4591836734693877,0.6428571428571428,0.5,0.5612849999999999
0.4591836734693877,0.6428571428571428,0.75,0.61995
0.4591836734693877,0.6428571428571428,1.0,0.5749049999999999
0.4591836734693877,0.6530612244897959,0.0,0.10676000000000004
0.4591836734693877,0.6530612244897959,0.25,0.5572699999999999
0.4591836734693877,0.6530612244897959,0.5,0.560215
0.4591836734693877,0.6530612244897959,0.75,0.6207400000000001
0.4591836734693877,0.6530612244897959,1.0,0.5876049999999999
0.4591836734693877,0.6632653061224489,0.0,0.10676000000000004
0.4591836734693877,0.6632653061224489,0.25,0.5577249999999999
0.4591836734693877,0.6632653061224489,0.5,0.5611949999999999
0.4591836734693877,0.6632653061224489,0.75,0.6200349999999999
0.4591836734693877,0.6632653061224489,1.0,0.5874299999999999
0.4591836734693877,0.673469387755102,0.0,0.10698500000000001
0.4591836734693877,0.673469387755102,0.25,0.5577650000000001
0.4591836734693877,0.673469387755102,0.5,0.561105
0.4591836734693877,0.673469387755102,0.75,0.619935
0.4591836734693877,0.673469387755102,1.0,0.5864949999999999
0.4591836734693877,0.6836734693877551,0.0,0.10651500000000003
0.4591836734693877,0.6836734693877551,0.25,0.5573849999999999
0.4591836734693877,0.6836734693877551,0.5,0.5606149999999999
0.4591836734693877,0.6836734693877551,0.75,0.620335
0.4591836734693877,0.6836734693877551,1.0,0.59539
0.4591836734693877,0.6938775510204082,0.0,0.10679500000000003
0.4591836734693877,0.6938775510204082,0.25,0.5573549999999998
0.4591836734693877,0.6938775510204082,0.5,0.5605549999999999
0.4591836734693877,0.6938775510204082,0.75,0.62038
0.4591836734693877,0.6938775510204082,1.0,0.5943649999999999
0.4591836734693877,0.7040816326530612,0.0,0.10683000000000002
0.4591836734693877,0.7040816326530612,0.25,0.557425
0.4591836734693877,0.7040816326530612,0.5,0.5604049999999999
0.4591836734693877,0.7040816326530612,0.75,0.6203
0.4591836734693877,0.7040816326530612,1.0,0.5920849999999999
0.4591836734693877,0.7142857142857143,0.0,0.10666000000000003
0.4591836734693877,0.7142857142857143,0.25,0.55769
0.4591836734693877,0.7142857142857143,0.5,0.5615399999999999
0.4591836734693877,0.7142857142857143,0.75,0.6200699999999999
0.4591836734693877,0.7142857142857143,1.0,0.5924849999999999
0.4591836734693877,0.7244897959183674,0.0,0.10693000000000003
0.4591836734693877,0.7244897959183674,0.25,0.55709
0.4591836734693877,0.7244897959183674,0.5,0.5609599999999999
0.4591836734693877,0.7244897959183674,0.75,0.619935
0.4591836734693877,0.7244897959183674,1.0,0.5818699999999999
0.4591836734693877,0.7346938775510203,0.0,0.10681000000000003
0.4591836734693877,0.7346938775510203,0.25,0.5571249999999999
0.4591836734693877,0.7346938775510203,0.5,0.5609599999999999
0.4591836734693877,0.7346938775510203,0.75,0.62011
0.4591836734693877,0.7346938775510203,1.0,0.5814699999999999
0.4591836734693877,0.7448979591836735,0.0,0.10681000000000002
0.4591836734693877,0.7448979591836735,0.25,0.557585
0.4591836734693877,0.7448979591836735,0.5,0.560515
0.4591836734693877,0.7448979591836735,0.75,0.620375
0.4591836734693877,0.7448979591836735,1.0,0.580815
0.4591836734693877,0.7551020408163265,0.0,0.10705000000000002
0.4591836734693877,0.7551020408163265,0.25,0.5567799999999999
0.4591836734693877,0.7551020408163265,0.5,0.5616599999999999
0.4591836734693877,0.7551020408163265,0.75,0.62019
0.4591836734693877,0.7551020408163265,1.0,0.58482
0.4591836734693877,0.7653061224489796,0.0,0.10664500000000003
0.4591836734693877,0.7653061224489796,0.25,0.55681
0.4591836734693877,0.7653061224489796,0.5,0.5609849999999998
0.4591836734693877,0.7653061224489796,0.75,0.6203850000000001
0.4591836734693877,0.7653061224489796,1.0,0.585305
0.4591836734693877,0.7755102040816326,0.0,0.10658500000000004
0.4591836734693877,0.7755102040816326,0.25,0.55768
0.4591836734693877,0.7755102040816326,0.5,0.5613499999999999
0.4591836734693877,0.7755102040816326,0.75,0.62042
0.4591836734693877,0.7755102040816326,1.0,0.5835849999999999
0.4591836734693877,0.7857142857142857,0.0,0.10667500000000002
0.4591836734693877,0.7857142857142857,0.25,0.55747
0.4591836734693877,0.7857142857142857,0.5,0.56041
0.4591836734693877,0.7857142857142857,0.75,0.6207199999999999
0.4591836734693877,0.7857142857142857,1.0,0.5841799999999999
0.4591836734693877,0.7959183673469388,0.0,0.10697000000000002
0.4591836734693877,0.7959183673469388,0.25,0.5572849999999999
0.4591836734693877,0.7959183673469388,0.5,0.56051
0.4591836734693877,0.7959183673469388,0.75,0.620405
0.4591836734693877,0.7959183673469388,1.0,0.5749199999999999
0.4591836734693877,0.8061224489795917,0.0,0.10670500000000002
0.4591836734693877,0.8061224489795917,0.25,0.5569649999999999
0.4591836734693877,0.8061224489795917,0.5,0.560525
0.4591836734693877,0.8061224489795917,0.75,0.6206299999999999
0.4591836734693877,0.8061224489795917,1.0,0.574255
0.4591836734693877,0.8163265306122449,0.0,0.10674500000000002
0.4591836734693877,0.8163265306122449,0.25,0.55794
0.4591836734693877,0.8163265306122449,0.5,0.560635
0.4591836734693877,0.8163265306122449,0.75,0.6199849999999999
0.4591836734693877,0.8163265306122449,1.0,0.5728749999999999
0.4591836734693877,0.8265306122448979,0.0,0.10679500000000003
0.4591836734693877,0.8265306122448979,0.25,0.55651
0.4591836734693877,0.8265306122448979,0.5,0.561055
0.4591836734693877,0.8265306122448979,0.75,0.62047
0.4591836734693877,0.8265306122448979,1.0,0.5731699999999998
0.4591836734693877,0.8367346938775511,0.0,0.10665000000000002
0.4591836734693877,0.8367346938775511,0.25,0.556815
0.4591836734693877,0.8367346938775511,0.5,0.56089
0.4591836734693877,0.8367346938775511,0.75,0.620055
0.4591836734693877,0.8367346938775511,1.0,0.5725449999999999
0.4591836734693877,0.846938775510204,0.0,0.10668000000000002
0.4591836734693877,0.846938775510204,0.25,0.558035
0.4591836734693877,0.846938775510204,0.5,0.56104
0.4591836734693877,0.846938775510204,0.75,0.6207999999999999
0.4591836734693877,0.846938775510204,1.0,0.5723949999999999
0.4591836734693877,0.8571428571428571,0.0,0.10643500000000003
0.4591836734693877,0.8571428571428571,0.25,0.55746
0.4591836734693877,0.8571428571428571,0.5,0.5605699999999999
0.4591836734693877,0.8571428571428571,0.75,0.620445
0.4591836734693877,0.8571428571428571,1.0,0.57258
0.4591836734693877,0.8673469387755102,0.0,0.10652500000000002
0.4591836734693877,0.8673469387755102,0.25,0.557005
0.4591836734693877,0.8673469387755102,0.5,0.56183
0.4591836734693877,0.8673469387755102,0.75,0.6204599999999999
0.4591836734693877,0.8673469387755102,1.0,0.5717399999999999
0.4591836734693877,0.8775510204081632,0.0,0.10665000000000002
0.4591836734693877,0.8775510204081632,0.25,0.557245
0.4591836734693877,0.8775510204081632,0.5,0.56116
0.4591836734693877,0.8775510204081632,0.75,0.6202249999999999
0.4591836734693877,0.8775510204081632,1.0,0.5705749999999998
0.4591836734693877,0.8877551020408163,0.0,0.10657000000000003
0.4591836734693877,0.8877551020408163,0.25,0.557335
0.4591836734693877,0.8877551020408163,0.5,0.5612299999999999
0.4591836734693877,0.8877551020408163,0.75,0.6197600000000001
0.4591836734693877,0.8877551020408163,1.0,0.566545
0.4591836734693877,0.8979591836734693,0.0,0.10639500000000003
0.4591836734693877,0.8979591836734693,0.25,0.5573299999999999
0.4591836734693877,0.8979591836734693,0.5,0.5611299999999999
0.4591836734693877,0.8979591836734693,0.75,0.620885
0.4591836734693877,0.8979591836734693,1.0,0.5647449999999999
0.4591836734693877,0.9081632653061225,0.0,0.10665500000000004
0.4591836734693877,0.9081632653061225,0.25,0.556645
0.4591836734693877,0.9081632653061225,0.5,0.560735
0.4591836734693877,0.9081632653061225,0.75,0.620725
0.4591836734693877,0.9081632653061225,1.0,0.564775
0.4591836734693877,0.9183673469387754,0.0,0.10674500000000002
0.4591836734693877,0.9183673469387754,0.25,0.556735
0.4591836734693877,0.9183673469387754,0.5,0.5613799999999999
0.4591836734693877,0.9183673469387754,0.75,0.620435
0.4591836734693877,0.9183673469387754,1.0,0.5638599999999998
0.4591836734693877,0.9285714285714286,0.0,0.10688500000000004
0.4591836734693877,0.9285714285714286,0.25,0.5569049999999999
0.4591836734693877,0.9285714285714286,0.5,0.56062
0.4591836734693877,0.9285714285714286,0.75,0.6206599999999999
0.4591836734693877,0.9285714285714286,1.0,0.5629799999999999
0.4591836734693877,0.9387755102040816,0.0,0.106715
0.4591836734693877,0.9387755102040816,0.25,0.5577549999999999
0.4591836734693877,0.9387755102040816,0.5,0.5601349999999999
0.4591836734693877,0.9387755102040816,0.75,0.620715
0.4591836734693877,0.9387755102040816,1.0,0.56221
0.4591836734693877,0.9489795918367346,0.0,0.10652500000000002
0.4591836734693877,0.9489795918367346,0.25,0.55743
0.4591836734693877,0.9489795918367346,0.5,0.56087
0.4591836734693877,0.9489795918367346,0.75,0.620435
0.4591836734693877,0.9489795918367346,1.0,0.562035
0.4591836734693877,0.9591836734693877,0.0,0.10693500000000002
0.4591836734693877,0.9591836734693877,0.25,0.5574549999999999
0.4591836734693877,0.9591836734693877,0.5,0.5601649999999999
0.4591836734693877,0.9591836734693877,0.75,0.6206499999999998
0.4591836734693877,0.9591836734693877,1.0,0.56151
0.4591836734693877,0.9693877551020408,0.0,0.10689000000000003
0.4591836734693877,0.9693877551020408,0.25,0.55748
0.4591836734693877,0.9693877551020408,0.5,0.560505
0.4591836734693877,0.9693877551020408,0.75,0.6203749999999999
0.4591836734693877,0.9693877551020408,1.0,0.5605249999999998
0.4591836734693877,0.9795918367346939,0.0,0.10665000000000002
0.4591836734693877,0.9795918367346939,0.25,0.5578099999999998
0.4591836734693877,0.9795918367346939,0.5,0.5609799999999999
0.4591836734693877,0.9795918367346939,0.75,0.6205299999999999
0.4591836734693877,0.9795918367346939,1.0,0.5605449999999998
0.4591836734693877,0.9897959183673469,0.0,0.10673000000000002
0.4591836734693877,0.9897959183673469,0.25,0.557255
0.4591836734693877,0.9897959183673469,0.5,0.5607
0.4591836734693877,0.9897959183673469,0.75,0.620815
0.4591836734693877,0.9897959183673469,1.0,0.56004
0.4591836734693877,1.0,0.0,0.10660500000000002
0.4591836734693877,1.0,0.25,0.557665
0.4591836734693877,1.0,0.5,0.5612349999999999
0.4591836734693877,1.0,0.75,0.6206249999999999
0.4591836734693877,1.0,1.0,0.6140049999999999
0.4693877551020408,0.5,0.0,0.106715
0.4693877551020408,0.5,0.25,0.150575
0.4693877551020408,0.5,0.5,0.15254999999999996
0.4693877551020408,0.5,0.75,0.18174000000000004
0.4693877551020408,0.5,1.0,0.18148000000000003
0.4693877551020408,0.5102040816326531,0.0,0.10688000000000002
0.4693877551020408,0.5102040816326531,0.25,0.557415
0.4693877551020408,0.5102040816326531,0.5,0.56157
0.4693877551020408,0.5102040816326531,0.75,0.6199949999999999
0.4693877551020408,0.5102040816326531,1.0,0.5855999999999999
0.4693877551020408,0.5204081632653061,0.0,0.10663000000000004
0.4693877551020408,0.5204081632653061,0.25,0.55671
0.4693877551020408,0.5204081632653061,0.5,0.5610599999999999
0.4693877551020408,0.5204081632653061,0.75,0.6202099999999999
0.4693877551020408,0.5204081632653061,1.0,0.585825
0.4693877551020408,0.5306122448979592,0.0,0.10639000000000001
0.4693877551020408,0.5306122448979592,0.25,0.5567699999999999
0.4693877551020408,0.5306122448979592,0.5,0.5600149999999999
0.4693877551020408,0.5306122448979592,0.75,0.62029
0.4693877551020408,0.5306122448979592,1.0,0.5854449999999999
0.4693877551020408,0.5408163265306123,0.0,0.10648000000000002
0.4693877551020408,0.5408163265306123,0.25,0.5573349999999998
0.4693877551020408,0.5408163265306123,0.5,0.561735
0.4693877551020408,0.5408163265306123,0.75,0.61988
0.4693877551020408,0.5408163265306123,1.0,0.58585
0.4693877551020408,0.5510204081632653,0.0,0.10631000000000003
0.4693877551020408,0.5510204081632653,0.25,0.5570949999999999
0.4693877551020408,0.5510204081632653,0.5,0.5606549999999999
0.4693877551020408,0.5510204081632653,0.75,0.6203299999999999
0.4693877551020408,0.5510204081632653,1.0,0.5858699999999999
0.4693877551020408,0.5612244897959183,0.0,0.10673500000000001
0.4693877551020408,0.5612244897959183,0.25,0.55743
0.4693877551020408,0.5612244897959183,0.5,0.5612999999999998
0.4693877551020408,0.5612244897959183,0.75,0.6202099999999999
0.4693877551020408,0.5612244897959183,1.0,0.585355
0.4693877551020408,0.5714285714285714,0.0,0.10642500000000005
0.4693877551020408,0.5714285714285714,0.25,0.5580149999999999
0.4693877551020408,0.5714285714285714,0.5,0.5606699999999999
0.4693877551020408,0.5714285714285714,0.75,0.620745
0.4693877551020408,0.5714285714285714,1.0,0.5789549999999999
0.4693877551020408,0.5816326530612245,0.0,0.10674000000000003
0.4693877551020408,0.5816326530612245,0.25,0.55746
0.4693877551020408,0.5816326530612245,0.5,0.56068
0.4693877551020408,0.5816326530612245,0.75,0.62033
0.4693877551020408,0.5816326530612245,1.0,0.5791499999999998
0.4693877551020408,0.5918367346938775,0.0,0.10676000000000004
0.4693877551020408,0.5918367346938775,0.25,0.5574349999999999
0.4693877551020408,0.5918367346938775,0.5,0.5605199999999999
0.4693877551020408,0.5918367346938775,0.75,0.6202
0.4693877551020408,0.5918367346938775,1.0,0.57993
0.4693877551020408,0.6020408163265306,0.0,0.10640000000000002
0.4693877551020408,0.6020408163265306,0.25,0.55731
0.4693877551020408,0.6020408163265306,0.5,0.56078
0.4693877551020408,0.6020408163265306,0.75,0.6204299999999999
0.4693877551020408,0.6020408163265306,1.0,0.5741999999999999
0.4693877551020408,0.6122448979591837,0.0,0.10634500000000002
0.4693877551020408,0.6122448979591837,0.25,0.5571699999999999
0.4693877551020408,0.6122448979591837,0.5,0.5614899999999998
0.4693877551020408,0.6122448979591837,0.75,0.6201549999999999
0.4693877551020408,0.6122448979591837,1.0,0.5740799999999999
0.4693877551020408,0.6224489795918368,0.0,0.10660000000000003
0.4693877551020408,0.6224489795918368,0.25,0.55746
0.4693877551020408,0.6224489795918368,0.5,0.560255
